Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
14102,5,5,1105.8799999999999,5,4,3,12,Loyal Customers,1
14104,155,5,743.53,3,4,3,10,Loyal Customers,0
14105,239,5,5988.83,2,4,5,11,At Risk,1
14106,737,1,214.8,1,1,1,3,Other,0
14107,52,11,4877.3,4,5,5,14,Champions,1
14108,31,4,1044.96,4,3,3,10,Other,1
14109,73,1,144.2,3,1,1,5,Other,0
14110,4,33,12987.95,5,5,5,15,Champions,1
14111,14,4,692.85,5,3,3,11,Other,1
14112,23,13,5834.59,4,5,5,14,Champions,1
14113,4,16,7092.610000000001,5,5,5,15,Champions,1
14114,274,7,1364.09,2,4,4,10,At Risk,0
14115,502,2,622.67,1,2,3,6,Other,0
14116,20,5,1382.74,4,4,4,12,Champions,1
14117,144,1,90.0,3,1,1,5,Other,0
14118,429,1,458.45,1,1,2,4,Other,0
14119,376,2,183.37,2,2,1,5,Other,0
14121,4,4,2780.15,5,3,4,12,High Value Customers,1
14122,406,3,362.42,2,3,2,7,At Risk,0
14123,733,1,436.18,1,1,2,4,Other,0
14124,84,1,419.58,3,1,2,6,Other,0
14125,11,3,2720.63,5,3,4,12,High Value Customers,1
14126,8,4,1172.46,5,3,3,11,Other,1
14127,123,6,1900.0800000000002,3,4,4,11,Loyal Customers,1
14128,61,3,924.21,3,3,3,9,Other,0
14129,2,9,2591.34,5,5,4,14,Champions,1
14130,319,4,1858.77,2,3,4,9,At Risk,0
14131,649,1,168.22,1,1,1,3,Other,0
14132,2,11,3586.03,5,5,5,15,Champions,1
14133,130,4,911.14,3,3,3,9,Other,0
14134,383,15,11123.35,2,5,5,12,At Risk,1
14135,2,24,8839.67,5,5,5,15,Champions,1
14136,401,5,1570.81,2,4,4,10,At Risk,0
14137,696,1,332.7,1,1,2,4,Other,0
14138,2,2,965.88,5,2,3,10,New / Potential,1
14139,46,4,1086.8,4,3,3,10,Other,1
14140,4,2,935.05,5,2,3,10,New / Potential,1
14141,3,4,915.13,5,3,3,11,Other,1
14142,373,2,671.34,2,2,3,7,Other,0
14143,134,1,115.8,3,1,1,5,Other,0
14144,486,1,30.6,1,1,1,3,Other,0
14145,47,7,7600.05,4,4,5,13,Champions,1
14146,9,12,9450.3,5,5,5,15,Champions,1
14147,78,9,2590.2,3,5,4,12,Loyal Customers,1
14148,234,2,466.29,2,2,2,6,Other,0
14149,221,1,446.62,2,1,2,5,Other,0
14150,36,2,658.64,4,2,3,9,New / Potential,0
14151,673,2,679.45,1,2,3,6,Other,0
14152,75,7,1997.3400000000001,3,4,4,11,Loyal Customers,1
14153,483,1,233.39999999999998,1,1,1,3,Other,0
14154,239,8,6460.7,2,4,5,11,At Risk,1
14155,266,1,118.75,2,1,1,4,Other,0
14156,10,156,313437.62,5,5,5,15,Champions,1
14157,20,5,978.69,4,4,3,11,Loyal Customers,1
14158,40,1,507.65999999999997,4,1,2,7,New / Potential,0
14159,20,20,7860.8,4,5,5,14,Champions,1
14160,610,7,8421.47,1,4,5,10,At Risk,1
14161,216,7,2996.93,2,4,5,11,At Risk,1
14162,174,2,289.36,3,2,2,7,Other,0
14163,87,5,2594.62,3,4,4,11,Loyal Customers,1
14164,71,2,1631.77,3,2,4,9,High Value Customers,0
14165,276,1,120.44,2,1,1,4,Other,0
14166,505,2,251.15,1,2,1,4,Other,0
14167,39,8,1274.29,4,4,4,12,Champions,1
14168,421,2,370.45,1,2,2,5,Other,0
14169,431,2,621.51,1,2,3,6,Other,0
14170,375,3,570.18,2,3,2,7,At Risk,0
14171,98,2,498.79,3,2,2,7,Other,0
14172,605,3,369.02,1,3,2,6,At Risk,0
14173,11,6,586.0,5,4,2,11,Loyal Customers,1
14174,33,1,134.46,4,1,1,6,New / Potential,0
14175,60,8,7678.88,3,4,5,12,Loyal Customers,1
14176,297,5,756.46,2,4,3,9,At Risk,0
14177,86,13,2209.69,3,5,4,12,Loyal Customers,1
14178,9,7,1600.26,5,4,4,13,Champions,1
14179,41,2,701.57,4,2,3,9,New / Potential,0
14180,11,33,6117.5,5,5,5,15,Champions,1
14181,411,2,308.35,1,2,2,5,Other,0
14182,444,4,678.77,1,3,3,7,At Risk,0
14183,411,2,278.34000000000003,1,2,1,4,Other,0
14184,67,1,452.89,3,1,2,6,Other,0
14185,331,1,197.65,2,1,1,4,Other,0
14186,427,5,1550.63,1,4,4,9,At Risk,0
14187,474,1,123.5,1,1,1,3,Other,0
14188,31,6,2054.36,4,4,4,12,Champions,1
14189,2,16,5503.150000000001,5,5,5,15,Champions,1
14190,666,1,79.9,1,1,1,3,Other,0
14191,2,15,4817.66,5,5,5,15,Champions,1
14192,388,1,293.74,2,1,2,5,Other,0
14193,68,3,1210.19,3,3,3,9,Other,0
14194,5,36,18670.59,5,5,5,15,Champions,1
14195,202,6,2615.6,2,4,4,10,At Risk,1
14196,107,1,335.52,3,1,2,6,Other,0
14197,411,1,390.05,1,1,2,4,Other,0
14198,18,9,1569.73,5,5,4,14,Champions,1
14199,218,4,1091.7,2,3,3,8,At Risk,0
14200,617,1,379.2,1,1,2,4,Other,0
14201,60,10,1193.54,3,5,3,11,Loyal Customers,1
14202,381,3,847.76,2,3,3,8,At Risk,0
14203,397,1,339.34,2,1,2,5,Other,0
14204,2,4,1024.83,5,3,3,11,Other,1
14205,17,9,2414.2,5,5,4,14,Champions,1
14206,239,3,1185.01,2,3,3,8,At Risk,0
14207,688,1,157.8,1,1,1,3,Other,0
14208,95,2,567.05,3,2,2,7,Other,0
14209,11,15,4993.27,5,5,5,15,Champions,1
14210,106,16,5556.570000000001,3,5,5,13,Loyal Customers,1
14211,53,18,4402.29,4,5,5,14,Champions,1
14212,90,2,2190.14,3,2,4,9,High Value Customers,0
14213,405,1,1192.2,2,1,3,6,Other,0
14214,31,5,1004.38,4,4,3,11,Loyal Customers,1
14215,12,9,3250.33,5,5,5,15,Champions,1
14216,3,5,2150.04,5,4,4,13,Champions,1
14217,2,23,3298.59,5,5,5,15,Champions,1
14218,43,1,169.48000000000002,4,1,1,6,New / Potential,0
14219,4,3,633.83,5,3,3,11,Other,1
14220,247,4,1515.0,2,3,4,9,At Risk,0
14221,42,17,6517.49,4,5,5,14,Champions,1
14222,177,1,683.17,3,1,3,7,Other,0
14223,92,3,991.13,3,3,3,9,Other,0
14224,110,9,1841.71,3,5,4,12,Loyal Customers,1
14225,435,4,2031.07,1,3,4,8,At Risk,0
14226,29,6,2985.13,4,4,5,13,Champions,1
14227,26,15,6368.71,4,5,5,14,Champions,1
14228,438,3,745.5,1,3,3,7,At Risk,0
14229,52,7,2594.04,4,4,4,12,Champions,1
14230,436,3,979.8000000000001,1,3,3,7,At Risk,0
14231,184,4,1235.6200000000001,3,3,4,10,High Value Customers,0
14232,43,5,2048.07,4,4,4,12,Champions,1
14233,49,7,2904.27,4,4,4,12,Champions,1
14234,22,4,754.12,4,3,3,10,Other,1
14235,75,9,4717.99,3,5,5,13,Loyal Customers,1
14236,81,5,1555.34,3,4,4,11,Loyal Customers,1
14237,373,2,471.14,2,2,2,6,Other,0
14238,326,3,434.23,2,3,2,7,At Risk,0
14239,43,21,4263.17,4,5,5,14,Champions,1
14240,30,3,1247.49,4,3,4,11,High Value Customers,1
14241,184,2,333.7,3,2,2,7,Other,0
14242,235,2,280.55,2,2,1,5,Other,0
14243,9,17,7217.75,5,5,5,15,Champions,1
14244,661,1,366.41999999999996,1,1,2,4,Other,0
14245,220,2,1693.45,2,2,4,8,Other,0
14246,111,3,1474.06,3,3,4,10,High Value Customers,0
14247,278,5,753.56,2,4,3,9,At Risk,0
14248,318,3,1032.95,2,3,3,8,At Risk,0
14249,411,12,5400.461,1,5,5,11,At Risk,1
14250,7,3,1904.05,5,3,4,12,High Value Customers,1
14251,2,5,2879.7000000000003,5,4,4,13,Champions,1
14252,381,1,350.99,2,1,2,5,Other,0
14253,493,2,363.40000000000003,1,2,2,5,Other,0
14254,433,1,601.03,1,1,2,4,Other,0
14255,546,1,1000.63,1,1,3,5,Other,0
14256,260,5,2460.79,2,4,4,10,At Risk,0
14257,64,9,5954.45,3,5,5,13,Loyal Customers,1
14258,9,25,32051.34,5,5,5,15,Champions,1
14259,142,1,120.0,3,1,1,5,Other,0
14260,471,3,824.28,1,3,3,7,At Risk,0
14261,51,2,1163.45,4,2,3,9,New / Potential,0
14262,8,8,2618.23,5,4,4,13,Champions,1
14263,423,1,322.93,1,1,2,4,Other,0
14264,155,6,1517.3600000000001,3,4,4,11,Loyal Customers,1
14265,109,4,1373.35,3,3,4,10,High Value Customers,0
14266,428,1,40.56,1,1,1,3,Other,0
14267,163,3,1516.24,3,3,4,10,High Value Customers,0
14268,471,1,354.85,1,1,2,4,Other,0
14269,439,1,295.73,1,1,2,4,Other,0
14270,332,1,492.65000000000003,2,1,2,5,Other,0
14271,226,2,214.18,2,2,1,5,Other,0
14272,74,4,920.81,3,3,3,9,Other,0
14273,51,4,559.97,4,3,2,9,Other,0
14274,686,1,256.6,1,1,1,3,Other,0
14275,396,6,1189.3799999999999,2,4,3,9,At Risk,0
14276,99,7,2102.68,3,4,4,11,Loyal Customers,1
14277,15,9,17197.61,5,5,5,15,Champions,1
14278,410,1,205.83,2,1,1,4,Other,0
14279,521,2,191.86,1,2,1,4,Other,0
14280,197,1,134.04,2,1,1,4,Other,0
14281,408,1,245.15,2,1,1,4,Other,0
14282,3,25,7250.76,5,5,5,15,Champions,1
14283,463,4,628.44,1,3,3,7,At Risk,0
14284,31,3,1299.65,4,3,4,11,High Value Customers,1
14285,21,8,3284.42,4,4,5,13,Champions,1
14286,24,7,8479.76,4,4,5,13,Champions,1
14287,8,3,176.63,5,3,1,9,Other,0
14288,213,1,426.6,2,1,2,5,Other,0
14289,9,6,911.26,5,4,3,12,Loyal Customers,1
14290,11,8,4516.56,5,4,5,14,Champions,1
14291,2,23,7904.1,5,5,5,15,Champions,1
14292,8,16,9226.25,5,5,5,15,Champions,1
14293,3,9,2903.01,5,5,4,14,Champions,1
14294,407,1,375.34000000000003,2,1,2,5,Other,0
14295,40,5,2362.91,4,4,4,12,Champions,1
14296,421,2,456.4,1,2,2,5,Other,0
14297,18,4,1305.33,5,3,4,12,High Value Customers,1
14298,8,82,91194.49,5,5,5,15,Champions,1
14299,8,27,14070.25,5,5,5,15,Champions,1
14300,19,1,43.2,5,1,1,7,New / Potential,0
14301,117,4,1992.18,3,3,4,10,High Value Customers,0
14302,431,3,742.9000000000001,1,3,3,7,At Risk,0
14303,407,2,277.94,2,2,1,5,Other,0
14304,223,3,1725.01,2,3,4,9,At Risk,0
14305,71,3,1858.96,3,3,4,10,High Value Customers,0
14306,51,6,3151.4,4,4,5,13,Champions,1
14307,89,10,4287.92,3,5,5,13,Loyal Customers,1
14308,549,2,1147.02,1,2,3,6,Other,0
14309,8,11,3780.81,5,5,5,15,Champions,1
14310,433,1,492.1,1,1,2,4,Other,0
14311,243,2,516.45,2,2,2,6,Other,0
14312,47,11,3090.29,4,5,5,14,Champions,1
14314,107,2,229.79999999999998,3,2,1,6,Other,0
14315,45,8,3197.82,4,4,5,13,Champions,1
14316,422,5,1370.34,1,4,4,9,At Risk,0
14317,65,1,508.58,3,1,2,6,Other,0
14318,460,1,158.02,1,1,1,3,Other,0
14319,424,1,494.85,1,1,2,4,Other,0
14320,207,5,1346.75,2,4,4,10,At Risk,0
14321,11,7,2218.06,5,4,4,13,Champions,1
14322,429,4,474.1,1,3,2,6,At Risk,0
14323,115,2,605.0600000000001,3,2,2,7,Other,0
14324,410,2,701.61,2,2,3,7,Other,0
14325,570,1,245.48000000000002,1,1,1,3,Other,0
14326,242,3,940.98,2,3,3,8,At Risk,0
14327,163,6,1894.93,3,4,4,11,Loyal Customers,1
14328,438,1,445.05,1,1,2,4,Other,0
14329,17,15,9887.62,5,5,5,15,Champions,1
14330,624,1,200.63,1,1,1,3,Other,0
14331,124,2,462.66,3,2,2,7,Other,0
14332,23,5,1917.41,4,4,4,12,Champions,1
14333,68,1,415.2,3,1,2,6,Other,0
14334,17,12,4318.4800000000005,5,5,5,15,Champions,1
14335,16,2,454.86,5,2,2,9,New / Potential,0
14336,17,4,1614.91,5,3,4,12,High Value Customers,1
14338,161,3,928.1,3,3,3,9,Other,0
14339,243,2,620.27,2,2,3,7,Other,0
14340,219,1,134.7,2,1,1,4,Other,0
14341,45,18,4452.02,4,5,5,14,Champions,1
14342,21,6,918.44,4,4,3,11,Loyal Customers,1
14343,421,4,1079.66,1,3,3,7,At Risk,0
14344,127,20,2993.05,3,5,5,13,Loyal Customers,1
14345,39,1,108.98,4,1,1,6,New / Potential,0
14346,121,5,2315.75,3,4,4,11,Loyal Customers,1
14347,737,1,82.60000000000001,1,1,1,3,Other,0
14348,260,1,409.57,2,1,2,5,Other,0
14349,10,1,133.5,5,1,1,7,New / Potential,0
14350,274,3,972.03,2,3,3,8,At Risk,0
14351,165,1,51.0,3,1,1,5,Other,0
14352,157,4,1078.96,3,3,3,9,Other,0
14353,215,3,376.5,2,3,2,7,At Risk,0
14354,6,2,163.62,5,2,1,8,New / Potential,0
14355,366,3,840.0500000000001,2,3,3,8,At Risk,0
14356,80,2,701.23,3,2,3,8,Other,0
14357,43,1,225.12,4,1,1,6,New / Potential,0
14358,389,2,400.06,2,2,2,6,Other,0
14359,19,3,912.1800000000001,5,3,3,11,Other,1
14360,32,4,2118.03,4,3,4,11,High Value Customers,1
14361,579,1,214.71,1,1,1,3,Other,0
14362,22,1,151.5,4,1,1,6,New / Potential,0
14363,402,2,227.47000000000003,2,2,1,5,Other,0
14364,109,8,3717.35,3,4,5,12,Loyal Customers,1
14365,395,2,634.68,2,2,3,7,Other,0
14366,525,1,136.0,1,1,1,3,Other,0
14367,8,16,9227.82,5,5,5,15,Champions,1
14368,320,1,155.0,2,1,1,4,Other,0
14369,642,2,469.13,1,2,2,5,Other,0
14370,451,6,1175.78,1,4,3,8,At Risk,0
14371,295,1,100.5,2,1,1,4,Other,0
14372,443,2,860.08,1,2,3,6,Other,0
14373,358,1,76.55,2,1,1,4,Other,0
14374,541,1,108.0,1,1,1,3,Other,0
14375,185,3,1106.82,3,3,3,9,Other,0
14376,683,1,215.46,1,1,1,3,Other,0
14377,191,2,617.05,2,2,3,7,Other,0
14378,622,1,131.25,1,1,1,3,Other,0
14379,44,4,1265.16,4,3,4,11,High Value Customers,1
14380,682,1,48.96,1,1,1,3,Other,0
14381,52,2,625.94,4,2,3,9,New / Potential,0
14382,26,2,1193.6299999999999,4,2,3,9,New / Potential,0
14383,38,3,1247.69,4,3,4,11,High Value Customers,1
14384,501,1,58.5,1,1,1,3,Other,0
14385,9,3,202.10999999999999,5,3,1,9,Other,0
14386,297,1,142.4,2,1,1,4,Other,0
14387,33,3,1727.6,4,3,4,11,High Value Customers,1
14388,10,16,6388.2,5,5,5,15,Champions,1
14389,65,5,1898.01,3,4,4,11,Loyal Customers,1
14390,10,13,6150.03,5,5,5,15,Champions,1
14391,577,1,135.6,1,1,1,3,Other,0
14392,432,1,266.4,1,1,1,3,Other,0
14393,218,1,67.95,2,1,1,4,Other,0
14394,565,1,93.8,1,1,1,3,Other,0
14395,2,20,7801.93,5,5,5,15,Champions,1
14396,65,7,1969.38,3,4,4,11,Loyal Customers,1
14397,3,19,2612.96,5,5,4,14,Champions,1
14398,401,2,707.79,2,2,3,7,Other,0
14399,394,8,2108.21,2,4,4,10,At Risk,1
14400,149,3,1732.47,3,3,4,10,High Value Customers,0
14401,4,22,6795.9,5,5,5,15,Champions,1
14402,652,1,285.6,1,1,2,4,Other,0
14403,130,6,1880.51,3,4,4,11,Loyal Customers,1
14404,34,13,2724.13,4,5,4,13,Champions,1
14405,387,1,195.0,2,1,1,4,Other,0
14406,119,1,156.75,3,1,1,5,Other,0
14407,107,6,2157.73,3,4,4,11,Loyal Customers,1
14408,11,11,4102.27,5,5,5,15,Champions,1
14409,71,9,3427.29,3,5,5,13,Loyal Customers,1
14410,92,11,2631.9,3,5,4,12,Loyal Customers,1
14411,311,1,1063.0,2,1,3,6,Other,0
14412,43,3,1426.19,4,3,4,11,High Value Customers,1
14413,362,4,764.52,2,3,3,8,At Risk,0
14414,92,8,2399.33,3,4,4,11,Loyal Customers,1
14415,1,23,11980.09,5,5,5,15,Champions,1
14416,22,2,490.22,4,2,2,8,New / Potential,0
14417,388,1,524.65,2,1,2,5,Other,0
14418,4,3,1937.25,5,3,4,12,High Value Customers,1
14419,11,7,1254.64,5,4,4,13,Champions,1
14420,99,4,1639.17,3,3,4,10,High Value Customers,0
14421,57,6,2469.37,4,4,4,12,Champions,1
14422,1,19,10271.52,5,5,5,15,Champions,1
14423,218,3,916.61,2,3,3,8,At Risk,0
14424,18,1,322.08,5,1,2,8,New / Potential,0
14425,435,3,661.39,1,3,3,7,At Risk,0
14426,24,17,11727.94,4,5,5,14,Champions,1
14427,50,4,1263.52,4,3,4,11,High Value Customers,1
14428,7,5,1224.06,5,4,4,13,Champions,1
14429,404,1,516.28,2,1,2,5,Other,0
14430,512,3,1220.9,1,3,3,7,At Risk,0
14431,303,4,2614.2,2,3,4,9,At Risk,0
14432,10,6,2248.5,5,4,4,13,Champions,1
14433,466,1,280.7,1,1,1,3,Other,0
14434,22,6,1372.8,4,4,4,12,Champions,1
14435,502,1,90.42,1,1,1,3,Other,0
14436,99,2,271.7,3,2,1,6,Other,0
14437,366,5,873.34,2,4,3,9,At Risk,0
14438,306,1,131.9,2,1,1,4,Other,0
14439,320,5,9443.04,2,4,5,11,At Risk,1
14440,8,13,5982.03,5,5,5,15,Champions,1
14441,1,11,4611.6900000000005,5,5,5,15,Champions,1
14442,205,7,5367.02,2,4,5,11,At Risk,1
14443,54,5,2082.9700000000003,4,4,4,12,Champions,1
14444,456,1,120.44,1,1,1,3,Other,0
14445,456,1,221.65,1,1,1,3,Other,0
14446,1,5,1200.28,5,4,3,12,Loyal Customers,1
14447,19,6,1711.73,5,4,4,13,Champions,1
14448,9,2,375.35,5,2,2,9,New / Potential,0
14449,19,8,2230.96,5,4,4,13,Champions,1
14450,181,7,1128.44,3,4,3,10,Loyal Customers,0
14451,60,12,3258.68,3,5,5,13,Loyal Customers,1
14452,11,4,658.95,5,3,3,11,Other,1
14453,190,1,119.93,2,1,1,4,Other,0
14454,376,5,977.3000000000001,2,4,3,9,At Risk,0
14455,432,4,617.72,1,3,3,7,At Risk,0
14456,5,9,3017.28,5,5,5,15,Champions,1
14457,311,1,113.64,2,1,1,4,Other,0
14458,381,1,228.07,2,1,1,4,Other,0
14459,155,2,5375.741,3,2,5,10,High Value Customers,0
14460,110,9,1093.5,3,5,3,11,Loyal Customers,1
14461,148,13,6676.91,3,5,5,13,Loyal Customers,1
14462,66,12,2242.81,3,5,4,12,Loyal Customers,1
14463,98,4,786.5699999999999,3,3,3,9,Other,0
14464,568,2,111.0,1,2,1,4,Other,0
14465,247,11,3925.85,2,5,5,12,At Risk,1
14466,29,13,4267.15,4,5,5,14,Champions,1
14467,18,12,2203.2400000000002,5,5,4,14,Champions,1
14468,734,1,204.24,1,1,1,3,Other,0
14469,416,4,2093.46,1,3,4,8,At Risk,0
14470,12,3,712.04,5,3,3,11,Other,1
14471,591,2,400.95,1,2,2,5,Other,0
14472,104,9,2118.72,3,5,4,12,Loyal Customers,1
14473,74,2,234.34,3,2,1,6,Other,0
14474,46,2,1258.89,4,2,4,10,High Value Customers,0
14475,72,4,1151.15,3,3,3,9,Other,0
14476,257,1,193.0,2,1,1,4,Other,0
14477,20,7,1969.6,4,4,4,12,Champions,1
14478,382,4,1276.66,2,3,4,9,At Risk,0
14479,254,4,1124.71,2,3,3,8,At Risk,0
14480,11,4,1299.52,5,3,4,12,High Value Customers,1
14481,165,5,2284.69,3,4,4,11,Loyal Customers,1
14482,18,12,4306.72,5,5,5,15,Champions,1
14483,282,2,257.1,2,2,1,5,Other,0
14484,50,4,1070.98,4,3,3,10,Other,1
14485,39,1,162.8,4,1,1,6,New / Potential,0
14486,512,2,175.5,1,2,1,4,Other,0
14487,27,7,1266.27,4,4,4,12,Champions,1
14488,68,1,1064.28,3,1,3,7,Other,0
14489,207,4,1574.93,2,3,4,9,At Risk,0
14490,406,2,1273.47,2,2,4,8,Other,0
14491,175,2,340.93,3,2,2,7,Other,0
14492,430,7,1921.91,1,4,4,9,At Risk,0
14493,7,10,5087.86,5,5,5,15,Champions,1
14494,26,3,401.46,4,3,2,9,Other,0
14495,51,3,174.8,4,3,1,8,Other,0
14496,312,7,2363.89,2,4,4,10,At Risk,1
14497,309,2,697.0600000000001,2,2,3,7,Other,0
14498,43,10,3900.83,4,5,5,14,Champions,1
14499,26,7,2101.79,4,4,4,12,Champions,1
14500,88,3,356.85,3,3,2,8,Other,0
14501,184,2,251.21,3,2,1,6,Other,0
14502,20,11,2429.83,4,5,4,13,Champions,1
14503,3,6,3543.26,5,4,5,14,Champions,1
14504,47,4,673.26,4,3,3,10,Other,0
14505,17,19,11879.08,5,5,5,15,Champions,1
14506,17,7,2960.25,5,4,5,14,Champions,1
14507,24,11,3216.7400000000002,4,5,5,14,Champions,1
14508,22,5,822.92,4,4,3,11,Loyal Customers,1
14509,534,1,110.95,1,1,1,3,Other,0
14510,376,3,979.85,2,3,3,8,At Risk,0
14511,11,5,1314.81,5,4,4,13,Champions,1
14512,188,7,1215.97,3,4,3,10,Loyal Customers,0
14513,101,6,788.01,3,4,3,10,Loyal Customers,0
14514,61,9,4380.04,3,5,5,13,Loyal Customers,1
14515,18,12,3724.06,5,5,5,15,Champions,1
14516,516,1,151.17,1,1,1,3,Other,0
14517,33,2,330.45,4,2,2,8,New / Potential,0
14518,64,1,174.37,3,1,1,5,Other,0
14519,684,2,203.14,1,2,1,4,Other,0
14520,2,2,270.6,5,2,1,8,New / Potential,1
14521,491,1,199.45000000000002,1,1,1,3,Other,0
14522,24,8,1748.42,4,4,4,12,Champions,1
14523,108,1,241.09,3,1,1,5,Other,0
14524,32,13,2909.86,4,5,4,13,Champions,1
14525,20,17,8026.54,4,5,5,14,Champions,1
14526,389,1,258.65,2,1,1,4,Other,0
14527,3,122,27246.88,5,5,5,15,Champions,1
14528,37,1,364.21999999999997,4,1,2,7,New / Potential,0
14529,60,3,578.61,3,3,2,8,Other,0
14530,26,16,6088.87,4,5,5,14,Champions,1
14531,480,1,376.34,1,1,2,4,Other,0
14532,236,11,3845.78,2,5,5,12,At Risk,1
14533,25,11,3466.37,4,5,5,14,Champions,1
14534,3,26,6187.66,5,5,5,15,Champions,1
14535,60,9,5973.2300000000005,3,5,5,13,Loyal Customers,1
14536,260,1,170.95,2,1,1,4,Other,0
14537,58,2,641.4,4,2,3,9,New / Potential,0
14538,65,5,1370.8400000000001,3,4,4,11,Loyal Customers,1
14539,16,2,537.48,5,2,2,9,New / Potential,0
14540,10,11,3709.64,5,5,5,15,Champions,1
14541,59,14,2491.38,4,5,4,13,Champions,1
14542,186,1,103.25,3,1,1,5,Other,0
14543,29,39,14587.87,4,5,5,14,Champions,1
14544,24,3,2938.53,4,3,5,12,High Value Customers,1
14545,674,1,349.25,1,1,2,4,Other,0
14546,5,11,5184.84,5,5,5,15,Champions,1
14547,4,8,3974.75,5,4,5,14,Champions,1
14548,151,9,2541.29,3,5,4,12,Loyal Customers,1
14549,311,4,913.6,2,3,3,8,At Risk,0
14550,11,4,1345.06,5,3,4,12,High Value Customers,1
14551,18,7,878.09,5,4,3,12,Loyal Customers,1
14552,152,3,507.93,3,3,2,8,Other,0
14553,19,9,1818.6,5,5,4,14,Champions,1
14554,10,4,2279.4900000000002,5,3,4,12,High Value Customers,1
14555,57,6,2304.03,4,4,4,12,Champions,1
14556,596,3,815.69,1,3,3,7,At Risk,0
14557,85,1,788.38,3,1,3,7,Other,0
14558,654,3,655.5,1,3,3,7,At Risk,0
14559,390,1,75.6,2,1,1,4,Other,0
14560,7,44,6114.03,5,5,5,15,Champions,1
14561,76,3,1080.76,3,3,3,9,Other,0
14562,4,26,6638.150000000001,5,5,5,15,Champions,1
14563,510,2,640.54,1,2,3,6,Other,0
14564,435,2,2605.62,1,2,4,7,Other,0
14565,96,5,3859.2200000000003,3,4,5,12,Loyal Customers,1
14566,111,4,4092.0,3,3,5,11,High Value Customers,1
14567,57,2,1530.3600000000001,4,2,4,10,High Value Customers,0
14568,435,1,919.7,1,1,3,5,Other,0
14569,1,4,597.33,5,3,2,10,Other,1
14570,281,3,613.75,2,3,3,8,At Risk,0
14571,425,1,160.0,1,1,1,3,Other,0
14572,3,11,5526.88,5,5,5,15,Champions,1
14573,180,13,2163.12,3,5,4,12,Loyal Customers,1
14574,733,1,143.70000000000002,1,1,1,3,Other,0
14575,488,1,420.22,1,1,2,4,Other,0
14576,372,1,35.400000000000006,2,1,1,4,Other,0
14577,13,7,1364.15,5,4,4,13,Champions,1
14578,3,1,168.63,5,1,1,7,New / Potential,0
14579,432,1,105.56,1,1,1,3,Other,0
14580,518,1,14.85,1,1,1,3,Other,0
14581,17,2,409.65,5,2,2,9,New / Potential,0
14582,41,1,114.11,4,1,1,6,New / Potential,0
14583,6,8,1660.29,5,4,4,13,Champions,1
14584,169,8,1738.16,3,4,4,11,Loyal Customers,1
14585,50,5,1143.27,4,4,3,11,Loyal Customers,1
14586,277,1,237.35999999999999,2,1,1,4,Other,0
14587,19,9,1580.29,5,5,4,14,Champions,1
14588,578,1,135.39,1,1,1,3,Other,0
14589,372,1,39.75,2,1,1,4,Other,0
14590,425,20,2993.37,1,5,5,11,At Risk,1
14591,15,4,1320.21,5,3,4,12,High Value Customers,1
14592,35,3,557.94,4,3,2,9,Other,0
14593,22,12,3665.53,4,5,5,14,Champions,1
14594,7,2,363.33,5,2,2,9,New / Potential,0
14595,20,8,2164.45,4,4,4,12,Champions,1
14596,627,1,222.22,1,1,1,3,Other,0
14597,11,6,2184.63,5,4,4,13,Champions,1
14598,44,2,384.03999999999996,4,2,2,8,New / Potential,0
14599,390,2,457.89,2,2,2,6,Other,0
14600,306,2,865.17,2,2,3,7,Other,0
14601,11,1,213.96,5,1,1,7,New / Potential,0
14602,656,1,205.35999999999999,1,1,1,3,Other,0
14603,275,1,660.0,2,1,3,6,Other,0
14604,633,1,143.85999999999999,1,1,1,3,Other,0
14605,374,4,921.5600000000001,2,3,3,8,At Risk,0
14606,1,192,29951.37,5,5,5,15,Champions,1
14607,16,22,23763.13,5,5,5,15,Champions,1
14608,4,11,3352.94,5,5,5,15,Champions,1
14609,72,10,1486.2,3,5,4,12,Loyal Customers,1
14610,396,2,24.35,2,2,1,5,Other,0
14611,444,2,604.33,1,2,2,5,Other,0
14612,415,1,877.7,1,1,3,5,Other,0
14613,680,1,76.32000000000001,1,1,1,3,Other,0
14614,386,1,295.13,2,1,2,5,Other,0
14615,394,5,951.76,2,4,3,9,At Risk,0
14616,243,5,527.78,2,4,2,8,At Risk,0
14617,403,2,190.47,2,2,1,5,Other,0
14618,9,7,1342.32,5,4,4,13,Champions,1
14619,246,2,1291.24,2,2,4,8,Other,0
14620,206,2,412.78000000000003,2,2,2,6,Other,0
14621,1,9,3000.57,5,5,5,15,Champions,1
14622,185,1,320.58000000000004,3,1,2,6,Other,0
14623,32,10,2016.98,4,5,4,13,Champions,1
14624,57,6,814.07,4,4,3,11,Loyal Customers,1
14625,196,11,4497.88,2,5,5,12,At Risk,1
14626,24,11,5410.92,4,5,5,14,Champions,1
14627,379,1,462.75,2,1,2,5,Other,0
14628,91,5,1998.0,3,4,4,11,Loyal Customers,1
14629,4,2,955.26,5,2,3,10,New / Potential,1
14630,484,1,338.65,1,1,2,4,Other,0
14631,51,6,2025.69,4,4,4,12,Champions,1
14632,263,1,114.56,2,1,1,4,Other,0
14633,266,1,344.90000000000003,2,1,2,5,Other,0
