Customer_ID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Recency,CustomerLifetimeDays,Churn,Segment,RFM_Score,Cluster,ChurnProbability,RiskLevel
14254,2010-10-03 11:52:00,2010-10-03 11:52:00,1,601.03,263,23,26.13173913043478,433,0,1,Other,4,0,0.92,High Risk
14255,2010-06-11 15:54:00,2010-06-11 15:54:00,1,1000.63,1,1,1000.63,546,0,1,Other,5,0,0.9333333333333333,High Risk
14256,2011-03-24 13:17:00,2010-01-14 10:35:00,5,2460.79,1147,100,18.50218045112782,260,434,1,At Risk,10,0,0.82,High Risk
14257,2011-10-06 16:54:00,2010-03-01 15:36:00,9,5954.45,3332,167,24.810208333333332,64,584,0,Loyal Customers,13,1,0.056666666666666664,Low Risk
14258,2011-11-30 15:27:00,2009-12-04 08:36:00,25,32051.34,17488,97,106.8378,9,726,0,Champions,15,1,0.0033333333333333335,Low Risk
14259,2011-07-21 10:44:00,2011-07-21 10:44:00,1,120.0,68,5,24.0,142,0,1,Other,5,0,0.98,High Risk
14260,2010-08-25 14:55:00,2010-06-09 11:23:00,3,824.28,544,50,16.16235294117647,471,77,1,At Risk,7,0,0.8233333333333334,High Risk
14261,2011-10-20 10:04:00,2011-09-22 10:47:00,2,1163.45,406,52,22.37403846153846,51,27,0,New / Potential,9,0,0.17,Low Risk
14262,2011-12-01 14:17:00,2011-04-13 12:23:00,8,2618.23,1645,87,18.3093006993007,8,232,0,Champions,13,1,0.17666666666666667,Low Risk
14263,2010-10-12 14:09:00,2010-10-12 14:09:00,1,322.93,171,16,20.183125,423,0,1,Other,4,0,0.8966666666666666,High Risk
14264,2011-07-08 10:20:00,2010-04-07 13:21:00,6,1517.3600000000001,553,59,19.207088607594937,155,456,1,Loyal Customers,11,1,0.8966666666666666,High Risk
14265,2011-08-22 13:32:00,2010-04-06 14:39:00,4,1373.35,715,74,17.384177215189872,109,502,1,High Value Customers,10,0,0.17666666666666667,Low Risk
14266,2010-10-07 13:32:00,2010-10-07 13:32:00,1,40.56,24,1,40.56,428,0,1,Other,3,0,0.9766666666666667,High Risk
14267,2011-06-30 10:09:00,2011-03-24 11:38:00,3,1516.24,530,25,27.568,163,97,1,High Value Customers,10,0,0.8333333333333334,High Risk
14268,2010-08-26 10:45:00,2010-08-26 10:45:00,1,354.85,147,19,18.676315789473687,471,0,1,Other,4,0,0.9433333333333334,High Risk
14269,2010-09-26 12:53:00,2010-09-26 12:53:00,1,295.73,123,16,18.483125,439,0,1,Other,4,0,0.9666666666666667,High Risk
14270,2011-01-12 09:33:00,2011-01-12 09:33:00,1,492.65000000000003,197,29,16.98793103448276,332,0,1,Other,5,0,0.8966666666666666,High Risk
14271,2011-04-28 12:47:00,2010-10-26 17:01:00,2,214.18,148,38,5.636315789473684,226,183,1,Other,5,0,0.93,High Risk
14272,2011-09-27 10:08:00,2010-05-06 14:01:00,4,920.81,1097,62,14.38765625,74,508,0,Other,9,0,0.14333333333333334,Low Risk
14273,2011-10-19 13:20:00,2011-04-11 13:24:00,4,559.97,264,22,19.309310344827587,51,190,0,Other,9,0,0.23333333333333334,Low Risk
14274,2010-01-22 12:51:00,2010-01-22 12:51:00,1,256.6,178,15,17.10666666666667,686,0,1,Other,3,0,0.9,High Risk
14275,2010-11-09 09:06:00,2010-04-11 12:32:00,6,1189.3799999999999,538,14,51.71217391304347,396,211,1,At Risk,9,0,0.8533333333333334,High Risk
14276,2011-09-02 09:45:00,2010-02-17 13:10:00,7,2102.68,1406,75,17.377520661157025,99,561,1,Loyal Customers,11,1,0.3333333333333333,Medium Risk
14277,2011-11-24 15:01:00,2009-12-13 15:43:00,9,17197.61,89806,334,45.37627968337731,15,710,0,Champions,15,1,0.016666666666666666,Low Risk
14278,2010-10-26 12:07:00,2010-10-26 12:07:00,1,205.83,131,13,15.833076923076923,410,0,1,Other,4,0,0.91,High Risk
14279,2010-07-07 08:42:00,2010-01-27 16:34:00,2,191.86,46,3,63.95333333333334,521,160,1,Other,4,0,0.8733333333333333,High Risk
14280,2011-05-27 10:37:00,2011-05-27 10:37:00,1,134.04,52,8,16.755,197,0,1,Other,4,0,0.9733333333333334,High Risk
14281,2010-10-27 14:45:00,2010-10-27 14:45:00,1,245.15,45,7,35.02142857142857,408,0,1,Other,4,0,0.8333333333333334,High Risk
14282,2011-12-06 17:04:00,2010-02-15 11:22:00,25,7250.76,5166,100,30.337907949790797,3,659,0,Champions,15,1,0.013333333333333334,Low Risk
14283,2010-09-02 14:46:00,2010-05-19 12:22:00,4,628.44,550,36,15.327804878048783,463,106,1,At Risk,7,0,0.8666666666666667,High Risk
14284,2011-11-09 08:11:00,2010-02-24 12:06:00,3,1299.65,510,59,19.39776119402985,31,622,0,High Value Customers,11,1,0.043333333333333335,Low Risk
14285,2011-11-18 14:50:00,2009-12-08 14:13:00,8,3284.42,954,48,53.84295081967213,21,710,0,Champions,13,1,0.0033333333333333335,Low Risk
14286,2011-11-16 10:34:00,2009-12-04 08:40:00,7,8479.76,8795,270,16.993507014028058,24,712,0,Champions,13,1,0.043333333333333335,Low Risk
14287,2011-12-01 13:25:00,2011-05-25 11:41:00,3,176.63,261,9,19.625555555555554,8,190,0,Other,9,0,0.23333333333333334,Low Risk
14288,2011-05-10 13:22:00,2011-05-10 13:22:00,1,426.6,188,16,26.6625,213,0,1,Other,5,0,0.8566666666666667,High Risk
14289,2011-12-01 11:44:00,2011-02-23 12:33:00,6,911.26,292,33,19.388510638297873,9,280,0,Loyal Customers,12,1,0.23666666666666666,Low Risk
14290,2011-11-28 14:02:00,2009-12-08 11:44:00,8,4516.56,1600,120,29.910993377483447,11,720,0,Champions,14,1,0.01,Low Risk
14291,2011-12-08 10:26:00,2009-12-09 10:46:00,23,7904.1,6146,241,16.000202429149798,2,728,0,Champions,15,1,0.0033333333333333335,Low Risk
14292,2011-12-02 11:50:00,2010-03-19 11:10:00,16,9226.25,3429,120,47.80440414507772,8,623,0,Champions,15,1,0.10666666666666667,Low Risk
14293,2011-12-06 15:17:00,2009-12-10 10:57:00,9,2903.01,1558,88,24.395042016806723,3,726,0,Champions,14,1,0.006666666666666667,Low Risk
14294,2010-10-28 16:25:00,2010-10-28 16:25:00,1,375.34000000000003,190,23,16.31913043478261,407,0,1,Other,5,0,0.86,High Risk
14295,2011-10-30 15:50:00,2009-12-08 09:49:00,5,2362.91,1029,66,32.818194444444444,40,691,0,Champions,12,1,0.04666666666666667,Low Risk
14296,2010-10-14 14:14:00,2010-05-14 14:34:00,2,456.4,314,27,16.9037037037037,421,152,1,Other,5,0,0.9166666666666666,High Risk
14297,2011-11-22 09:06:00,2011-03-10 08:31:00,4,1305.33,865,48,21.053709677419352,18,257,0,High Value Customers,12,1,0.5133333333333333,Medium Risk
14298,2011-12-01 13:12:00,2009-12-11 13:49:00,82,91194.49,100272,1370,31.841651536312852,8,719,0,Champions,15,1,0.0,Low Risk
14299,2011-12-01 16:05:00,2009-12-02 10:58:00,27,14070.25,8136,164,42.00074626865672,8,729,0,Champions,15,1,0.0033333333333333335,Low Risk
14300,2011-11-21 08:57:00,2011-11-21 08:57:00,1,43.2,32,3,14.4,19,0,0,New / Potential,7,0,0.95,High Risk
14301,2011-08-14 15:33:00,2010-02-11 13:07:00,4,1992.18,1686,37,37.58830188679245,117,549,1,High Value Customers,10,0,0.45666666666666667,Medium Risk
14302,2010-10-05 08:10:00,2009-12-02 08:16:00,3,742.9000000000001,298,25,26.532142857142862,431,306,1,At Risk,7,0,0.9133333333333333,High Risk
14303,2010-10-28 15:37:00,2010-10-01 10:31:00,2,277.94,218,21,12.633636363636363,407,27,1,Other,5,0,0.8533333333333334,High Risk
14304,2011-05-01 11:50:00,2010-05-18 10:50:00,3,1725.01,775,69,19.602386363636363,223,348,1,At Risk,9,0,0.6766666666666666,High Risk
14305,2011-09-29 15:29:00,2011-07-27 14:14:00,3,1858.96,1089,96,17.70438095238095,71,64,0,High Value Customers,10,0,0.15666666666666668,Low Risk
14306,2011-10-19 13:23:00,2010-01-31 13:42:00,6,3151.4,2065,43,68.50869565217391,51,625,0,Champions,13,1,0.25,Low Risk
14307,2011-09-12 09:38:00,2009-12-07 13:06:00,10,4287.92,2816,205,16.366106870229007,89,643,0,Loyal Customers,13,1,0.0,Low Risk
14308,2010-06-08 16:48:00,2010-06-08 16:39:00,2,1147.02,2,1,573.51,549,0,1,Other,6,0,0.87,High Risk
14309,2011-12-01 13:33:00,2010-06-07 10:24:00,11,3780.81,2583,125,20.004285714285714,8,542,0,Champions,15,1,0.09333333333333334,Low Risk
14310,2010-10-03 12:34:00,2010-10-03 12:34:00,1,492.1,230,22,22.36818181818182,433,0,1,Other,4,0,0.6633333333333333,High Risk
14311,2011-04-11 10:14:00,2010-05-21 10:28:00,2,516.45,235,31,16.65967741935484,243,324,1,Other,6,0,0.8966666666666666,High Risk
14312,2011-10-24 09:46:00,2010-07-23 15:05:00,11,3090.29,1904,148,17.168277777777778,47,457,0,Champions,14,1,0.08666666666666667,Low Risk
14314,2011-08-25 10:39:00,2010-10-05 08:00:00,2,229.79999999999998,332,10,22.979999999999997,107,324,1,Other,6,0,0.9033333333333333,High Risk
14315,2011-10-26 12:06:00,2010-03-15 12:49:00,8,3197.82,1344,83,24.043759398496242,45,589,0,Champions,13,1,0.09666666666666666,Low Risk
14316,2010-10-13 16:31:00,2010-03-19 15:18:00,5,1370.34,4494,21,44.20451612903226,422,208,1,At Risk,9,0,0.8833333333333333,High Risk
14317,2011-10-06 10:44:00,2011-10-06 10:44:00,1,508.58,255,24,21.190833333333334,65,0,0,Other,6,0,0.31666666666666665,Medium Risk
14318,2010-09-05 15:32:00,2010-09-05 15:32:00,1,158.02,152,9,17.55777777777778,460,0,1,Other,3,0,0.3333333333333333,Medium Risk
14319,2010-10-11 13:38:00,2010-10-11 13:38:00,1,494.85,329,26,19.032692307692308,424,0,1,Other,4,0,0.8566666666666667,High Risk
14320,2011-05-17 09:24:00,2010-01-21 11:44:00,5,1346.75,713,68,16.626543209876544,207,480,1,At Risk,10,0,0.5366666666666666,Medium Risk
14321,2011-11-29 09:47:00,2010-08-23 12:56:00,7,2218.06,3275,162,12.391396648044692,11,462,0,Champions,13,1,0.21666666666666667,Low Risk
14322,2010-10-06 15:17:00,2010-02-18 08:49:00,4,474.1,158,10,36.46923076923077,429,230,1,At Risk,6,0,0.91,High Risk
14323,2011-08-17 11:37:00,2011-04-15 11:44:00,2,605.0600000000001,350,32,16.807222222222222,115,123,1,Other,7,0,0.68,High Risk
14324,2010-10-26 11:44:00,2010-01-15 13:31:00,2,701.61,402,41,17.112439024390245,410,283,1,Other,7,0,0.91,High Risk
14325,2010-05-19 09:20:00,2010-05-19 09:20:00,1,245.48000000000002,320,18,13.637777777777778,570,0,1,Other,3,0,0.85,High Risk
14326,2011-04-11 15:04:00,2010-06-25 12:10:00,3,940.98,572,54,16.50842105263158,242,290,1,At Risk,8,0,0.94,High Risk
14327,2011-06-29 13:58:00,2010-01-08 14:04:00,6,1894.93,1296,99,17.87669811320755,163,536,1,Loyal Customers,11,1,0.7666666666666667,High Risk
14328,2010-09-27 16:01:00,2010-09-27 16:01:00,1,445.05,1,1,445.05,438,0,1,Other,4,0,0.9966666666666667,High Risk
14329,2011-11-22 15:50:00,2009-12-16 15:31:00,15,9887.62,5913,349,17.912355072463768,17,706,0,Champions,15,1,0.0,Low Risk
14330,2010-03-26 09:10:00,2010-03-26 09:10:00,1,200.63,103,13,15.433076923076923,624,0,1,Other,3,0,0.88,High Risk
14331,2011-08-07 13:17:00,2011-07-27 15:14:00,2,462.66,252,27,16.52357142857143,124,10,1,Other,7,0,0.8966666666666666,High Risk
14332,2011-11-17 11:54:00,2010-10-19 13:01:00,5,1917.41,875,47,30.925967741935484,23,393,0,Champions,12,1,0.22666666666666666,Low Risk
14333,2011-10-03 10:38:00,2011-10-03 10:38:00,1,415.2,58,15,27.68,68,0,0,Other,6,0,0.25,Low Risk
14334,2011-11-23 10:01:00,2010-05-20 10:04:00,12,4318.4800000000005,2986,148,16.73829457364341,17,551,0,Champions,15,1,0.02666666666666667,Low Risk
14335,2011-11-23 13:41:00,2011-09-04 13:07:00,2,454.86,375,55,7.581,16,80,0,New / Potential,9,0,0.26,Low Risk
14336,2011-11-23 11:40:00,2011-03-08 16:48:00,4,1614.91,1759,77,17.943444444444445,17,259,0,High Value Customers,12,1,0.6133333333333333,High Risk
14338,2011-07-01 14:08:00,2010-06-21 10:32:00,3,928.1,622,43,18.562,161,375,1,Other,9,0,0.54,Medium Risk
14339,2011-04-11 11:06:00,2010-10-07 08:50:00,2,620.27,456,21,26.968260869565217,243,186,1,Other,7,0,0.6366666666666667,High Risk
14340,2011-05-05 09:44:00,2011-05-05 09:44:00,1,134.7,58,6,22.45,219,0,1,Other,4,0,0.9566666666666667,High Risk
14341,2011-10-25 15:48:00,2009-12-01 12:20:00,18,4452.02,2813,185,16.800075471698115,45,693,0,Champions,14,1,0.0,Low Risk
14342,2011-11-18 13:21:00,2010-08-24 13:03:00,6,918.44,521,27,27.831515151515152,21,451,0,Loyal Customers,11,1,0.27,Low Risk
14343,2010-10-14 13:05:00,2010-01-18 16:47:00,4,1079.66,626,193,4.613931623931625,421,268,1,At Risk,7,0,0.85,High Risk
14344,2011-08-04 13:51:00,2010-03-23 15:47:00,20,2993.05,1546,140,13.013260869565219,127,498,1,Loyal Customers,13,1,0.7433333333333333,High Risk
14345,2011-11-01 09:51:00,2011-11-01 09:51:00,1,108.98,50,6,18.163333333333334,39,0,0,New / Potential,6,0,0.14666666666666667,Low Risk
14346,2011-08-11 09:47:00,2010-07-30 10:44:00,5,2315.75,1878,123,15.861301369863014,121,376,1,Loyal Customers,11,1,0.8233333333333334,High Risk
14347,2009-12-03 10:49:00,2009-12-03 10:49:00,1,82.60000000000001,48,6,13.766666666666667,737,0,1,Other,3,0,0.9333333333333333,High Risk
14348,2011-03-24 16:23:00,2011-03-24 16:23:00,1,409.57,183,18,22.753888888888888,260,0,1,Other,5,0,0.8866666666666667,High Risk
14349,2011-11-29 15:39:00,2011-11-29 15:39:00,1,133.5,86,31,4.306451612903226,10,0,0,New / Potential,7,0,0.7533333333333333,High Risk
14350,2011-03-10 14:14:00,2010-10-05 15:52:00,3,972.03,543,55,16.47508474576271,274,155,1,At Risk,8,0,0.9,High Risk
14351,2011-06-28 11:56:00,2011-06-28 11:56:00,1,51.0,12,1,51.0,165,0,1,Other,5,0,0.9966666666666667,High Risk
14352,2011-07-05 15:41:00,2011-03-11 14:58:00,4,1078.96,538,44,22.95659574468085,157,116,1,Other,9,0,0.8233333333333334,High Risk
14353,2011-05-08 16:06:00,2010-10-04 12:38:00,3,376.5,344,18,15.06,215,216,1,At Risk,7,0,0.7733333333333333,High Risk
14354,2011-12-04 11:32:00,2011-11-09 15:36:00,2,163.62,210,9,18.18,6,24,0,New / Potential,8,0,0.16,Low Risk
14355,2010-12-09 12:16:00,2010-03-22 15:08:00,3,840.0500000000001,617,57,14.000833333333334,366,261,1,At Risk,8,0,0.8966666666666666,High Risk
14356,2011-09-21 09:18:00,2011-09-19 14:43:00,2,701.23,277,33,21.24939393939394,80,1,0,Other,8,0,0.7533333333333333,High Risk
14357,2011-10-27 16:23:00,2011-10-27 16:23:00,1,225.12,147,39,5.628,43,0,0,New / Potential,6,0,0.31666666666666665,Medium Risk
14358,2010-11-15 15:51:00,2010-10-07 17:26:00,2,400.06,338,21,16.0024,389,38,1,Other,6,0,0.8666666666666667,High Risk
14359,2011-11-20 13:17:00,2011-09-13 09:03:00,3,912.1800000000001,371,44,16.585090909090912,19,68,0,Other,11,1,0.18666666666666668,Low Risk
14360,2011-11-08 09:12:00,2011-09-06 11:58:00,4,2118.03,1139,104,18.102820512820514,32,62,0,High Value Customers,11,1,0.36666666666666664,Medium Risk
14361,2010-05-10 12:29:00,2010-05-10 12:29:00,1,214.71,251,14,15.336428571428572,579,0,1,Other,3,0,0.8933333333333333,High Risk
14362,2011-11-17 15:08:00,2011-11-17 15:08:00,1,151.5,96,37,4.094594594594595,22,0,0,New / Potential,6,0,0.33,Medium Risk
14363,2010-11-02 17:01:00,2010-09-14 14:39:00,2,227.47000000000003,105,8,28.433750000000003,402,49,1,Other,5,0,0.59,Medium Risk
14364,2011-08-23 11:01:00,2011-05-12 12:56:00,8,3717.35,1967,61,53.87463768115942,109,102,1,Loyal Customers,12,1,0.8833333333333333,High Risk
14365,2010-11-10 09:52:00,2010-01-27 09:44:00,2,634.68,557,50,12.44470588235294,395,287,1,Other,7,0,0.8266666666666667,High Risk
14366,2010-07-02 17:23:00,2010-07-02 17:23:00,1,136.0,16,1,136.0,525,0,1,Other,3,0,0.99,High Risk
14367,2011-12-01 13:19:00,2011-03-08 14:12:00,16,9227.82,4426,270,17.711746641074857,8,267,0,Champions,15,1,0.11,Low Risk
14368,2011-01-24 09:52:00,2011-01-24 09:52:00,1,155.0,36,8,19.375,320,0,1,Other,4,0,0.9833333333333333,High Risk
14369,2010-03-07 15:47:00,2010-02-16 10:28:00,2,469.13,255,24,18.04346153846154,642,19,1,Other,5,0,0.78,High Risk
14370,2010-09-15 10:53:00,2010-02-01 08:35:00,6,1175.78,266,37,26.722272727272728,451,226,1,At Risk,8,0,0.8433333333333334,High Risk
14371,2011-02-17 16:35:00,2011-02-17 16:35:00,1,100.5,34,4,25.125,295,0,1,Other,4,0,0.83,High Risk
14372,2010-09-22 16:17:00,2010-04-19 15:57:00,2,860.08,378,36,22.633684210526315,443,156,1,Other,6,0,0.98,High Risk
14373,2010-12-16 15:40:00,2010-12-16 15:40:00,1,76.55,17,4,19.1375,358,0,1,Other,4,0,0.9766666666666667,High Risk
14374,2010-06-16 14:25:00,2010-06-16 14:25:00,1,108.0,20,7,15.428571428571429,541,0,1,Other,3,0,0.9866666666666667,High Risk
14375,2011-06-07 13:44:00,2010-06-16 14:34:00,3,1106.82,647,176,5.399121951219512,185,355,1,Other,9,0,0.82,High Risk
14376,2010-01-25 15:36:00,2010-01-25 15:36:00,1,215.46,50,17,11.97,683,0,1,Other,3,0,0.9566666666666667,High Risk
14377,2011-06-01 13:32:00,2011-03-22 13:38:00,2,617.05,219,11,56.095454545454544,191,70,1,Other,7,0,0.92,High Risk
14378,2010-03-28 12:22:00,2010-03-28 12:22:00,1,131.25,57,9,14.583333333333334,622,0,1,Other,3,0,0.99,High Risk
14379,2011-10-26 16:43:00,2010-08-16 15:31:00,4,1265.16,712,93,9.8840625,44,436,0,High Value Customers,11,1,0.21,Low Risk
14380,2010-01-26 17:11:00,2010-01-26 17:11:00,1,48.96,1,1,48.96,682,0,1,Other,3,0,1.0,High Risk
14381,2011-10-18 17:10:00,2010-09-14 16:15:00,2,625.94,449,104,5.58875,52,399,0,New / Potential,9,0,0.12333333333333334,Low Risk
14382,2011-11-13 16:18:00,2010-11-14 16:32:00,2,1193.6299999999999,1667,227,4.278243727598566,26,363,0,New / Potential,9,0,0.13666666666666666,Low Risk
14383,2011-11-01 15:53:00,2011-06-29 10:18:00,3,1247.69,817,49,21.14728813559322,38,125,0,High Value Customers,11,1,0.16,Low Risk
14384,2010-07-27 09:53:00,2010-07-27 09:53:00,1,58.5,30,3,19.5,501,0,1,Other,3,0,0.9866666666666667,High Risk
14385,2011-11-30 15:36:00,2011-11-16 11:55:00,3,202.10999999999999,159,13,14.43642857142857,9,14,0,Other,9,0,0.2833333333333333,Low Risk
14386,2011-02-16 09:45:00,2011-02-16 09:45:00,1,142.4,54,7,20.342857142857145,297,0,1,Other,4,0,0.8933333333333333,High Risk
14387,2011-11-07 12:29:00,2011-08-22 14:13:00,3,1727.6,795,125,12.428776978417266,33,76,0,High Value Customers,11,1,0.23333333333333334,Low Risk
14388,2011-11-29 13:32:00,2010-01-20 11:54:00,16,6388.2,4190,184,16.254961832061067,10,678,0,Champions,15,1,0.0033333333333333335,Low Risk
14389,2011-10-05 15:17:00,2010-04-28 14:57:00,5,1898.01,1388,48,21.816206896551723,65,525,0,Loyal Customers,11,1,0.15666666666666668,Low Risk
14390,2011-11-29 13:49:00,2010-10-10 14:30:00,13,6150.03,2830,197,13.39875816993464,10,414,0,Champions,15,1,0.3233333333333333,Medium Risk
14391,2010-05-12 09:42:00,2010-05-12 09:42:00,1,135.6,168,14,9.685714285714285,577,0,1,Other,3,0,0.9033333333333333,High Risk
14392,2010-10-03 12:56:00,2010-10-03 12:56:00,1,266.4,114,14,19.02857142857143,432,0,1,Other,3,0,0.9033333333333333,High Risk
14393,2011-05-05 18:16:00,2011-05-05 18:16:00,1,67.95,13,5,13.59,218,0,1,Other,4,0,0.9933333333333333,High Risk
14394,2010-05-24 10:43:00,2010-05-24 10:43:00,1,93.8,58,6,15.633333333333333,565,0,1,Other,3,0,0.91,High Risk
14395,2011-12-07 14:34:00,2010-04-18 13:12:00,20,7801.93,3872,320,10.015314505776637,2,598,0,Champions,15,1,0.06666666666666667,Low Risk
14396,2011-10-05 16:09:00,2009-12-02 14:21:00,7,1969.38,959,202,7.909156626506024,65,672,0,Loyal Customers,11,1,0.0033333333333333335,Low Risk
14397,2011-12-07 09:22:00,2011-05-10 12:25:00,19,2612.96,1890,18,30.034022988505747,3,210,0,Champions,14,1,0.08,Low Risk
14398,2010-11-03 13:46:00,2010-06-30 11:57:00,2,707.79,267,50,13.354528301886791,401,126,1,Other,7,0,0.9533333333333334,High Risk
14399,2010-11-10 13:23:00,2010-02-03 13:09:00,8,2108.21,965,119,10.980260416666667,394,280,1,At Risk,10,1,0.9033333333333333,High Risk
14400,2011-07-13 15:50:00,2010-03-18 12:11:00,3,1732.47,1706,71,23.73246575342466,149,482,1,High Value Customers,10,0,0.44666666666666666,Medium Risk
14401,2011-12-05 13:30:00,2009-12-14 13:22:00,22,6795.9,6401,171,25.5484962406015,4,721,0,Champions,15,1,0.0,Low Risk
14402,2010-02-25 13:20:00,2010-02-25 13:20:00,1,285.6,240,8,35.7,652,0,1,Other,4,0,0.8166666666666667,High Risk
14403,2011-08-01 12:57:00,2010-03-10 14:00:00,6,1880.51,737,20,75.2204,130,508,1,Loyal Customers,11,1,0.89,High Risk
14404,2011-11-06 12:30:00,2009-12-20 14:40:00,13,2724.13,1577,123,15.050441988950277,34,685,0,Champions,13,1,0.0,Low Risk
14405,2010-11-18 11:40:00,2010-11-18 11:40:00,1,195.0,100,2,97.5,387,0,1,Other,4,0,0.9366666666666666,High Risk
14406,2011-08-12 16:54:00,2011-08-12 16:54:00,1,156.75,77,8,19.59375,119,0,1,Other,5,0,0.9033333333333333,High Risk
14407,2011-08-24 14:02:00,2011-03-08 11:59:00,6,2157.73,1415,67,29.557945205479452,107,169,1,Loyal Customers,11,1,0.6733333333333333,High Risk
14408,2011-11-29 11:41:00,2009-12-07 12:18:00,11,4102.27,2438,63,32.048984375,11,721,0,Champions,15,1,0.0033333333333333335,Low Risk
14409,2011-09-29 18:18:00,2010-05-21 16:45:00,9,3427.29,2233,76,32.95471153846154,71,496,0,Loyal Customers,13,1,0.17666666666666667,Low Risk
14410,2011-09-08 15:08:00,2010-09-28 15:46:00,11,2631.9,1369,307,6.8361038961038965,92,344,1,Loyal Customers,12,1,0.6966666666666667,High Risk
14411,2011-02-02 10:56:00,2011-02-02 10:56:00,1,1063.0,196,14,75.92857142857143,311,0,1,Other,6,0,0.6166666666666667,High Risk
14412,2011-10-28 10:45:00,2010-10-11 12:33:00,3,1426.19,1428,75,16.978452380952383,43,381,0,High Value Customers,11,1,0.1,Low Risk
14413,2010-12-12 13:37:00,2010-01-19 14:27:00,4,764.52,277,93,7.96375,362,326,1,At Risk,8,0,0.88,High Risk
14414,2011-09-09 12:09:00,2010-11-30 10:12:00,8,2399.33,2877,99,20.333305084745763,92,283,1,Loyal Customers,11,1,0.7533333333333333,High Risk
14415,2011-12-08 14:38:00,2009-12-16 14:08:00,23,11980.09,6263,445,9.708338735818476,1,722,0,Champions,15,1,0.0033333333333333335,Low Risk
14416,2011-11-17 15:22:00,2011-10-28 15:10:00,2,490.22,326,13,35.01571428571429,22,20,0,New / Potential,8,0,0.25666666666666665,Low Risk
14417,2010-11-17 10:55:00,2010-11-17 10:55:00,1,524.65,543,106,4.484188034188034,388,0,1,Other,5,0,0.8433333333333334,High Risk
14418,2011-12-06 11:39:00,2011-08-23 17:18:00,3,1937.25,1711,114,15.622983870967742,4,104,0,High Value Customers,12,1,0.16,Low Risk
14419,2011-11-29 11:22:00,2010-11-22 11:09:00,7,1254.64,552,118,5.576177777777779,11,372,0,Champions,13,1,0.1,Low Risk
14420,2011-09-01 18:07:00,2010-01-17 12:41:00,4,1639.17,1120,85,17.62548387096774,99,592,1,High Value Customers,10,0,0.7466666666666667,High Risk
14421,2011-10-13 13:24:00,2010-01-17 11:30:00,6,2469.37,1342,72,25.722604166666667,57,634,0,Champions,12,1,0.05333333333333334,Low Risk
14422,2011-12-09 11:26:00,2009-12-17 12:12:00,19,10271.52,6067,317,18.60782608695652,1,721,0,Champions,15,1,0.0,Low Risk
14423,2011-05-05 15:12:00,2010-01-14 11:49:00,3,916.61,419,12,61.10733333333334,218,476,1,At Risk,8,0,0.8533333333333334,High Risk
14424,2011-11-22 11:48:00,2011-11-22 11:48:00,1,322.08,48,1,322.08,18,0,0,New / Potential,8,0,0.26,Low Risk
